Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center X ,Center Y ,Parent Object ID (Well),Parent Trace ID,R01
256,1.0331171,14609728,10487.96,3820384,2742.5586,91290256,65535,1393,7,948,340.5,6,-1,1
257,1.0367882,16885120,10129.046,3514336,2108.1799,109246850,65535,1667,7,1401,344,6,-1,1
258,1.1427188,6774672,10787.694,1302208,2073.5796,41155980,65535,628,7,1441.5,335,6,-1,1
259,1.0404601,3523968.2,4421.541,1527936,1917.1091,52231396,65535,797,7,146.5,340.5,6,-1,1
260,1.038439,14396880,8870.5361,3237360,1994.6765,106363300,65535,1623,7,1823.5,346.5,6,-1,1
261,1.1066913,7569264,8112.8232,1944303.9,2083.927,61144156,65535,933,7,527,343.5,6,-1,1
262,1.0628681,4826368,7835.0132,1244368,2020.0779,40369560,65535,616,7,1966,341.5,6,-1,1
263,1.0592169,5962256,8303.9775,1446720,2014.9304,47054128,65535,718,7,1126,344.5,6,-1,1
264,1.0575191,2902080,3798.5339,1452528,1901.2146,50068740,65535,764,7,38.5,346.5,6,-1,1
265,1.0275374,12005664,8827.6943,2804800,2062.353,89127600,65535,1360,7,1501.5,351.5,6,-1,1
266,1.0932235,3854064,9400.1562,844704,2060.2537,26869350,65535,410,7,704.5,346.5,6,-1,1
267,1.0619067,4227840,5063.2812,2074320,2484.2156,54721724,65535,835,7,987,351.5,6,-1,1
268,1.1902648,2757872,4604.127,1458656,2435.1519,39255464,65535,599,7,1295,349,6,-1,1
269,1.0655901,8897200,8362.0303,2208864,2076,69729240,65535,1064,7,361,355,6,-1,1
270,1.0445224,8784224,6999.3818,2473232,1970.7028,82246424,65535,1255,7,109,357,6,-1,1
271,1.1843944,2852560,9027.0889,809664,2562.2278,20709060,65535,316,7,1053,349,6,-1,1
272,1.0315157,13251968,7358.1167,3608480,2003.598,118028540,65535,1801,7,473.5,364.5,6,-1,1
273,1.0617713,11184544,7092.2915,3145712,1994.7445,103348700,65535,1577,7,230.5,362,6,-1,1
274,1.0742696,7998960,10780.27,1561760,2104.7979,48626968,65535,742,7,599.5,359.5,6,-1,1
275,1.0685672,7069343,8684.6963,1657568,2036.3243,53345488,65535,814,7,275,362,6,-1,1
276,1.0427272,7297696,7356.5483,1932192,1947.7742,65010720,65535,992,7,67,365.5,6,-1,1
277,1.0519891,2556800,3663.0374,1307616,1873.3754,45743432,65535,698,7,1873,363.5,6,-1,1
278,1.0792078,8020672,9769.3936,1713920.1,2087.6006,53804236,65535,821,7,1155.5,366.5,6,-1,1
279,1.027278,10708560,7105.8794,3098240,2055.8992,98761248,65535,1507,7,315.5,376.5,6,-1,1
280,1.0653078,3018592,3971.8315,1775088,2335.6421,49806600,65535,760,7,1016,371,6,-1,1
281,1.0466796,4396128,6794.6338,1321088,2041.8671,42401144,65535,647,7,1209.5,371.5,6,-1,1
282,1.2696422,1883360,3351.1743,1202448,2139.5872,36830672,65535,562,7,1303,373.5,6,-1,0
283,1.0439921,8661936,9476.9541,1804848,1974.6696,59898992,65535,914,7,1932,377.5,6,-1,1
284,1.0317434,14128796,8204.876,3362144,1952.4646,112851270,65535,1722,7,1973.5,385,6,-1,1
285,1.0676472,6996928,7879.4233,1927136,2170.1982,58195080,65535,888,7,1273,379.5,6,-1,1
286,1.045392,8971328,7359.5801,2589023.8,2123.8916,79887168,65535,1219,7,1051,386.5,6,-1,1
287,1.0355116,2073632,4081.9526,967856,1905.2284,33291780,65535,508,7,1899,378,6,-1,1
288,1.1704793,9186368,9974.3408,1940448.1,2106.8926,60357736,65535,921,7,1238.5,389.5,6,-1,1
289,1.0112444,1824512,10024.791,388576,2135.033,11927370,65535,182,7,1396,374.5,6,-1,0
290,1.109682,901984.06,3365.6121,506288,1889.1343,17563380,65535,268,7,254,378.5,6,-1,1
291,1.0575302,12105425,8337.0693,3289391.8,2265.4214,95156816,65535,1452,7,983.5,391.5,6,-1,1
292,1.0375714,1204864,3374.9692,671408,1880.6947,23395996,65535,357,7,1819,379.5,6,-1,1
293,1.0730858,7820224.5,11171.749,1423280,2033.2572,45874500,65535,700,7,627,385,6,-1,1
294,1.0465282,8912448,8652.8623,2162864,2099.8679,67501048,65535,1030,7,1551,389,6,-1,1
295,1.052021,5116688,6576.7197,1574688,2024.0205,50986232,65535,778,7,1512.5,385.5,6,-1,1
296,1.10363,1031648,9732.5283,216896,2046.1887,6946710,65535,106,7,1679,379,6,-1,1
297,1.0356177,8032928,9308.1436,1963600,2275.3186,56556704,65535,863,7,924.5,391.5,6,-1,1
298,1.045262,2306016,3648.7595,1303184,2062,41418120,65535,632,7,888.5,389.5,6,-1,1
299,1.0512409,6043456,9198.5635,1329584,2023.72,43056496,65535,657,7,582,392.5,6,-1,1
300,1.044441,9276784,7962.9048,2375968,2039.4575,76348272,65535,1165,7,154.5,399,6,-1,1
301,1.0530799,7036976,9496.5937,1800816,2430.251,48561436,65535,741,7,805,396,6,-1,1
302,1.0708603,3479744,8054.9629,887376,2054.1111,28311120,65535,432,7,1643.5,395.5,6,-1,1
303,1.1294232,1805216,6710.8403,526976,1959.0186,17628916,65535,269,7,533,394.5,6,-1,1
304,1.043235,9356608,9413.0869,2125216,2138.0442,65141792,65535,994,7,1097.5,401.5,6,-1,1
305,1.0352272,10203104,8474.3389,2400064,1993.4087,78904144,65535,1204,7,420.5,405,6,-1,1
306,1.0570606,7639536.5,9882.9707,1590000,2056.9211,50658556,65535,773,7,1138,403,6,-1,1
307,1.0691509,3353872,4288.8389,1504224,1923.5601,51248368,65535,782,7,1616.5,404.5,6,-1,1
308,1.1235064,2244240,10894.369,446576,2167.8447,13500210,65535,206,7,1182,398.5,6,-1,1
309,1.0499482,12775007,8738.0352,3014336,2061.7893,95812168,65535,1462,7,1436,410.5,6,-1,1
310,1.0528285,9469280,10651.608,1844560,2074.8706,58260616,65535,889,7,1583.5,410,6,-1,1
311,1.0983444,7364623.5,9539.668,1636160,2119.3782,50593020,65535,772,7,1824.5,407,6,-1,1
312,1.0836033,10588688,9280.1826,2444064,2142.0369,74775432,65535,1141,7,1019,418,6,-1,1
313,1.0498709,5292368,8142.1045,1273344,1958.9907,42597752,65535,650,7,1695.5,410.5,6,-1,1
314,1.1337919,8108912,9986.3447,1628768,2005.8719,53214420,65535,812,7,679,414,6,-1,1
315,1.1919583,8473472,9062.5371,1955280,2091.2085,61275224,65535,935,7,1293,413.5,6,-1,0
316,1.0510783,2308672,5714.5347,793408,1963.8812,26476140,65535,404,7,300.5,410.5,6,-1,1
317,1.0505251,7576080,10210.351,1498976,2020.1832,48626968,65535,742,7,1931,413.5,6,-1,1
318,1.0800003,1864464,3692.0078,965936,1912.7445,33095176,65535,505,7,1525,414.5,6,-1,1
319,1.0725323,7786367.5,9720.8086,1726864.1,2155.8853,52493536,65535,801,7,642.5,421.5,6,-1,1
320,1.0453159,10437568,8763.7012,2553632,2144.1074,78052184,65535,1191,7,898.5,421.5,6,-1,1
321,1.1185219,10582512,8041.4224,2778464,2111.2949,86244064,65535,1316,7,1253.5,423.5,6,-1,1
322,1.0276402,8743952,7779.3169,2226656,1981.0106,73661344,65535,1124,7,205.5,424.5,6,-1,1
323,1.1691358,5922032,9370.3037,1283632,2031.0632,41418120,65535,632,7,1657.5,424.5,6,-1,1
324,1.0489255,9966288,8898.4717,2225712,1987.2428,73399200,65535,1120,7,372,430,6,-1,1
325,1.0290014,11322383,8716.2305,2700160,2078.645,85129968,65535,1299,7,1551,432.5,6,-1,1
326,1.0584338,5080384,8850.8428,1153344,2009.3101,37617088,65535,574,7,130,426.5,6,-1,1
327,1.0531819,6773263.5,8853.9395,1523392,1991.3621,50134276,65535,765,7,1334.5,428,6,-1,1
328,1.0404816,9719968,7617.5298,2617232,2051.1223,83622656,65535,1276,7,270.5,436,6,-1,1
329,1.0392083,7464992,8122.9512,1864336,2028.6572,60226664,65535,919,7,1070,434.5,6,-1,1
330,1.0376122,2183840,4940.8145,833968,1886.8054,28966470,65535,442,7,1713,432,6,-1,1
331,1.0516307,7940911.5,9660.4766,1663456,2023.6691,53869768,65535,822,7,1851,437,6,-1,1
332,1.0266718,6371680,7496.0942,1741888,2049.28,55704752,65535,850,7,727.5,437.5,6,-1,1
333,1.0359622,3232400,3611.6201,1717696,1919.2134,58653824,65535,895,7,1459,442,6,-1,1
334,1.2385086,4140480,8134.5381,968032,1901.8311,33357316,65535,509,7,27,439.5,6,-1,0
335,1.0335943,12524560,8085.5776,3141552,2028.1162,101513710,65535,1549,7,1618.5,446,6,-1,1
336,1.0522495,3517088,4701.9893,1434544,1917.8396,49020180,65535,748,7,1818.5,442,6,-1,1
337,1.1103672,3911808,11208.619,757200,2169.6274,22871716,65535,349,7,310.5,438,6,-1,1
338,1.0570371,5674256,10007.506,1171600,2066.314,37158344,65535,567,7,861.5,444,6,-1,1
339,1.0851738,1720799.9,5076.106,675888,1993.7699,22216364,65535,339,7,667,440.5,6,-1,1
340,1.0675441,7912176.5,6587.9902,2473280,2059.3506,78707536,65535,1201,7,449,451.5,6,-1,1
341,1.0295446,14488000,9169.6201,3247423.8,2055.3315,103545300,65535,1580,7,517.5,459,6,-1,1
342,1.0783176,6691872.5,8657.0146,1629376,2107.8604,50658556,65535,773,7,691.5,453,6,-1,1
343,1.0482781,10196240,7070.9014,2879040,1996.5603,94501472,65535,1442,7,177,461,6,-1,1
344,1.0361605,9883360,8305.3447,2425888,2038.5614,77986648,65535,1190,7,573.5,463,6,-1,1
345,1.0768906,9351136,10164.278,1863760,2025.826,60292200,65535,920,7,896.5,463,6,-1,1
346,1.0727445,4605728,9066.3936,996480,1961.5748,33291780,65535,508,7,1697,458.5,6,-1,1
347,1.1539668,11372848,9040.4199,2702208,2148.019,82443032,65535,1258,7,1208.5,467,6,-1,0
348,1.0724241,6922395,11274.259,1363360,2220.4561,40238488,65535,614,7,1251.5,460.5,6,-1,1
349,1.0438233,4485728,10057.687,895376,2007.5695,29228610,65535,446,7,647.5,461,6,-1,1
350,1.1219571,2449952,7080.7861,731104,2113.0173,22675110,65535,346,7,1668,458.5,6,-1,1
351,1.0576599,4030960,11197.111,773696,2149.1555,23592600,65535,360,7,212.5,461,6,-1,1
352,1.0397657,3024768,3566.9434,1604992,1892.6792,55573680,65535,848,7,1343.5,465.5,6,-1,1
353,1.0580047,11050448,9501.6748,2366480,2034.8065,76217208,65535,1163,7,831.5,479,6,-1,1
354,1.0346351,9727792,8407.7715,2369424,2047.9032,75823992,65535,1157,7,256.5,484,6,-1,1
355,1.0730807,6617792,10866.653,1206864,1981.7142,39910816,65535,609,7,720.5,481.5,6,-1,1
356,1.1279247,2252816,9710.4141,458000,1974.1379,15204120,65535,232,7,1638.5,475.5,6,-1,1
357,1.0263242,11801872,7512.3311,3194832,2033.6295,102955490,65535,1571,7,932.5,490,6,-1,1
358,1.0321652,9627360,10059.937,2023040,2113.9395,62716996,65535,957,7,1378,486.5,6,-1,1
359,1.1881433,5978368,6762.8599,1717536,1942.9141,57932940,65535,884,7,467,492,6,-1,0
360,1.0757,11664080,8944.8467,2573024,1973.1779,85457640,65535,1304,7,616.5,491,6,-1,1
361,1.0857489,8886144,9585.916,1879696,2027.7195,60750944,65535,927,7,1565,490,6,-1,1
362,1.0428673,7033360,7763.0903,1786752,1972.1324,59374712,65535,906,7,1931.5,494.5,6,-1,1
363,1.068259,8450784,10293.281,1692319.9,2061.291,53804236,65535,821,7,1252,494,6,-1,1
364,1.0515627,10631888,9621.6182,2279792,2063.1602,72416176,65535,1105,7,501,501.5,6,-1,1
365,1.0412908,11673616,8514.6729,2775504,2024.4376,89848488,65535,1371,7,542.5,504,6,-1,1
366,1.0307179,4619040,7963.8623,1252272,2159.0896,38010300,65535,580,7,888.5,495,6,-1,1
367,1.106229,2693952,7164.7661,753440,2003.8298,24641160,65535,376,7,427.5,496.5,6,-1,1
368,1.0541256,16177310,9675.4248,3470943.8,2075.9233,109574520,65535,1672,7,1622,510.5,6,-1,1
369,1.0848788,7710640,9050.0469,1684656,1977.2958,55835820,65535,852,7,1895.5,503.5,6,-1,1
370,1.1340298,8891680,9591.8877,1894224,2043.3916,60750944,65535,927,7,586,507.5,6,-1,1
371,1.193394,600304,2159.3669,528416,1900.777,18218730,65535,278,7,1347,498.5,6,-1,1
372,1.0299924,3500752.2,4238.1987,1619664,1960.8523,54131912,65535,826,7,1663.5,503.5,6,-1,1
373,1.0388859,12421792,8231.8037,3036352,2012.1617,98892312,65535,1509,7,1710.5,511.5,6,-1,1
374,1.075408,9342224,6082.1772,2948736,1919.75,100094790,65165.879,1536,7,2000.5,516,6,-1,1
375,1.0430416,5384784,5500.29,1887712,1928.2043,64158764,65535,979,7,285.5,511,6,-1,1
376,1.0457682,7780718,12195.482,1347136.1,2111.4985,41811328,65535,638,7,1751.5,510.5,6,-1,1
377,1.0967399,5152784,9420.0801,1148784,2100.1536,35847644,65535,547,7,804,512,6,-1,1
378,1.0406465,8811216,10719.241,1799360,2189.0024,53869768,65535,822,7,1322.5,515,6,-1,1
379,1.0785732,6979392.5,9123.3887,1561408,2041.0562,50134276,65535,765,7,746,514,6,-1,1
380,1.0500202,2354592,6163.8535,794352,2079.4556,25034370,65535,382,7,832,508,6,-1,1
381,1.0497073,8802112,9693.9561,1881104,2071.7004,59505780,65535,908,7,396,516,6,-1,1
382,1.0698825,9268156,11046.67,1790031.9,2133.5303,54983864,65535,839,7,1398.5,518.5,6,-1,1
383,1.1239916,335264,2019.6626,307344,1851.4698,10878810,65535,166,7,855.5,512,6,-1,1
384,1.0203799,8755776,7284.3394,2348016,1953.4243,78773072,65535,1202,7,1955,526,6,-1,1
385,1.0745104,7135584,9327.5605,1570176,2052.5176,50134276,65535,765,7,1572,526,6,-1,1
386,1.0210767,12500016,9018.7705,2804816,2023.6768,90831512,65535,1386,7,1363,533,6,-1,1
387,1.0419107,4240896,4431.4482,1818800,1900.5225,62716996,65535,957,7,921,534,6,-1,1
388,1.2164359,5986736,8601.6318,1420304,2040.6666,45612360,65535,696,7,1246.5,535.5,6,-1,0
389,1.0570085,11600288,10526.577,2273360,2062.9402,72219568,65535,1102,7,1435.5,538.5,6,-1,1
390,1.1110336,6121392,8140.1489,1515312,2015.0426,49282320,65535,752,7,1826,537,6,-1,1
391,1.0873002,7745104,11594.467,1430784.1,2141.8923,43777380,65535,668,7,775,536.5,6,-1,1
392,1.0373911,12402080,9452.8047,2498624,1904.439,85981920,65535,1312,7,1677,542,6,-1,1
393,1.0595048,7389216.5,9865.4424,1533168,2046.9532,49085716,65535,749,7,512.5,540,6,-1,1
394,1.0707738,8694464,9000.4805,1924576,1992.3147,63306808,65535,966,7,124.5,545,6,-1,1
395,1.0846635,6430656,11321.577,1111008,1956,37223880,65535,568,7,842,540.5,6,-1,1
396,1.061347,8487504,8362.0732,1998320,1968.7882,66518024,65535,1015,7,47.5,547,6,-1,1
397,1.038755,13577727,8944.4844,3052624,2010.9513,99482128,65535,1518,7,1041,552,6,-1,1
398,1.1146645,8608640,8748.6182,1924112,1955.3983,64486440,65535,984,7,1863,548.5,6,-1,1
399,1.0889855,5842528,11128.625,1094256,2084.2971,34405876,65535,525,7,547.5,543.5,6,-1,1
400,1.0437394,6657024,7029.5923,1828752,1931.1003,62061644,65535,947,7,478,549,6,-1,1
401,1.0569095,3518352,8884.7275,809728,2044.7677,25951860,65535,396,7,578,542,6,-1,1
402,1.0433519,2257376,3329.4631,1286048,1896.8259,44432728,65535,678,7,1001,545.5,6,-1,1
403,1.0446436,11180624,9247.8281,2456384,2031.7485,79231816,65535,1209,7,1749.5,549,6,-1,1
404,1.0472903,2422928,5647.8506,827392,1928.6527,28114516,65535,429,7,98,544.5,6,-1,1
405,1.0364206,2515568,3094.1797,1521184,1871.0751,53279956,65535,813,7,409,550,6,-1,1
406,1.0642573,6030784,7345.6567,1607552,1958.0414,53804236,65535,821,7,376.5,550.5,6,-1,1
407,1.0544233,5625040,6953.0776,1750608,2163.916,53017816,65535,809,7,442,551,6,-1,1
408,1.0808069,7569408,10242.771,1603296,2169.5481,48430364,65535,739,7,733,550.5,6,-1,1
409,1.0407254,7105424,7930.1606,1718496,1917.9642,58719360,65535,896,7,272,551.5,6,-1,1
410,1.1310249,8755984,10796.527,1679744,2071.2009,53148884,65535,811,7,1519,554,6,-1,1
411,1.0412268,4911712,6093.9355,1533216,1902.2531,52821208,65535,806,7,1331.5,553.5,6,-1,1
412,1.1237505,8503936,10383.316,1627664,1987.3798,53673164,65535,819,7,1284,554,6,-1,1
413,1.0571233,8204896.5,9957.3984,1637120,1986.7961,54000840,65535,824,7,2023,555,6,-1,1
414,1.0462183,3586016.2,4898.9292,1400128,1912.7432,47971620,65535,732,7,866,554.5,6,-1,1
415,1.0379204,12660928,6828.9795,3615008,1949.8425,121501890,65535,1854,7,180.5,567,6,-1,1
416,1.1609239,779696,3784.9321,394400,1914.5631,13500210,65535,206,7,1808,556,6,-1,1
417,1.0654324,3397024,8939.5371,733984,1931.5369,24903300,65535,380,7,77,561.5,6,-1,1
418,1.2041393,1040032,2113.8862,907712,1844.9431,32243220,65535,492,7,762,567,6,-1,1
419,1.1345239,4819024,7760.103,1234160,1987.3752,40697236,65535,621,7,308,567,6,-1,1
420,1.1168082,5876240.5,9195.9941,1294816,2026.3162,41876864,65535,639,7,345.5,568.5,6,-1,1
421,1.1472421,4337072,11721.816,741888,2005.1027,24247950,65535,370,7,1308.5,568.5,6,-1,1
422,1.0715614,7195359.5,10504.175,1460304,2131.8306,44891476,65535,685,7,1375.5,570.5,6,-1,1
423,1.0669878,1871872.1,5086.6089,694752,1887.9131,24116880,65535,368,7,990.5,568,6,-1,1
424,1.0425898,3574496,4863.2598,1419264,1930.9714,48168224,65535,735,7,1842.5,574,6,-1,1
425,1.099935,6412576,10687.627,1205808,2009.6801,39321000,65535,600,7,920.5,575.5,6,-1,1
426,1.0441783,10755824,10108.857,2131776,2003.5488,69729240,65535,1064,7,1132.5,577.5,6,-1,1
427,1.095853,7271727.5,8966.3721,1600736,1973.7805,53148884,65535,811,7,800,577,6,-1,1
428,1.041747,4322544,5170.5073,1589920,1901.8182,54787260,65535,836,7,1549.5,577.5,6,-1,1
429,1.0318417,2982112,3408.1279,1619952,1851.3737,57343124,65535,875,7,225.5,579,6,-1,1
430,1.0173606,4165792,3474.3887,2254144,1880.02,78576464,65535,1199,7,845.5,585,6,-1,1
431,1.1119795,706640,3587.0051,366320,1859.4924,12910395,65535,197,7,1886.5,574.5,6,-1,1
432,1.0687625,3141360.2,9725.5732,630704,1952.6439,21167804,65535,323,7,1812,578,6,-1,1
433,1.0612204,2307632,3674.5732,1171280,1865.0956,41155980,65535,628,7,430.5,582.5,6,-1,1
434,1.0949864,6210976,7902.0049,1632736,2077.2722,51510512,65535,786,7,498,584,6,-1,1
435,1.0328127,11697984,6979.7041,3185056,1900.3914,109836660,65535,1676,7,99.5,593,6,-1,1
436,1.1376961,4277056,9969.8271,857584,1999.0303,28114516,65535,429,7,297,584,6,-1,1
437,1.0664447,5227375.5,8756.0732,1268928,2125.5076,39124396,65535,597,7,693,585.5,6,-1,1
438,1.2178412,9614208,8828.4736,2194144,2014.8246,71367616,65535,1089,7,1083.5,592,6,-1,0
439,1.0274384,10679728,8557.4746,2480496,1987.5769,81787680,65535,1248,7,392,591,6,-1,1
440,1.035586,6656752.5,8656.375,1561264,2030.2523,50396416,65535,769,7,461.5,589,6,-1,1
441,1.0588183,2556256,9467.6152,528032,1955.6741,17694450,65535,270,7,1006,582,6,-1,1
442,1.1021736,9604944,10406.224,1851008,2005.4258,60488804,65535,923,7,1868.5,592.5,6,-1,1
443,1.1669978,5458784,10766.832,1114256,2197.7437,33226244,65535,507,7,741,585.5,6,-1,1
444,1.0602985,5452688,10445.763,1066656,2043.4023,34209272,65535,522,7,880.5,587,6,-1,1
445,1.0550204,7966319.5,10721.83,1683792,2266.2073,48692504,65535,743,7,1996.5,593,6,-1,1
446,1.0353188,3104688.2,4579.186,1280912,1889.2507,44432728,65535,678,7,2031,591,6,-1,1
447,1.0416809,5819472,8385.4062,1358976,1958.1787,45481288,65535,694,7,260,593,6,-1,1
448,1.1904775,3911792,10294.189,762768,2007.2842,24903300,65535,380,7,1745,589.5,6,-1,1
449,1.0812344,6189086,9777.3867,1352384,2136.4675,41483656,65535,633,7,1960,594,6,-1,1
450,1.0372569,5518720,10276.946,1092192,2033.8771,35192296,65535,537,7,1261.5,593,6,-1,1
451,1.0368112,9545568,11598.503,1627744,1977.8177,53935304,65535,823,7,1292.5,599,6,-1,1
452,1.0261192,3712127.8,4227.936,1656000,1886.1047,57539728,65535,878,7,332.5,598,6,-1,1
453,1.0379688,15112913,10156.527,3018688,2028.6882,97516080,65535,1488,7,1629.5,601.5,6,-1,1
454,1.1182894,10161792,7938.8999,2590832,2024.0875,83884800,65535,1280,7,1044,608,6,-1,1
455,1.0452572,13139792,9105.8848,2804672,1943.6396,94567008,65535,1443,7,1923.5,607.5,6,-1,1
456,1.0321286,11904528,9293.1523,2498448,1950.3888,83950336,65535,1281,7,1794.5,607,6,-1,1
457,1.0455936,11103824,11578.544,2062319.9,2150.49,62848064,65535,959,7,1674.5,607,6,-1,1
458,1.2267018,2264912,11268.219,416672.03,2072.9951,13172535,65535,201,7,286.5,598,6,-1,1
459,1.054164,3359584,6773.355,957744,1930.9354,32505360,65535,496,7,718.5,603,6,-1,1
460,1.0392182,3146816,6542.2368,925984,1925.1227,31522336,65535,481,7,206,603,6,-1,1
461,1.036489,6504415.5,10423.743,1208112,1936.0769,40893840,65535,624,7,778,608.5,6,-1,1
462,1.140574,7428047.5,9825.46,1573152,2080.8889,49544460,65535,756,7,901.5,611,6,-1,1
463,1.0724778,9782080,11521.885,1929392.1,2272.5466,55639216,65535,849,7,956.5,611,6,-1,1
464,1.0568301,3711568,4656.9233,1530992,1920.9435,52231396,65535,797,7,1007.5,612,6,-1,1
465,1.0265532,11176800,10042.049,2323520,2087.6191,72940456,65535,1113,7,1553.5,616,6,-1,1
466,1.1054079,1915248,5162.3936,703808,1897.0566,24313484,65535,371,7,1579.5,609,6,-1,1
467,1.0694017,7807488,8953.541,1708032,1958.7523,57146520,65535,872,7,1118,616.5,6,-1,1
468,1.1332229,12897152,9697.1064,2660976,2000.7339,87161552,65535,1330,7,1712.5,622.5,6,-1,0
469,1.086817,2161471,16886.492,317632,2481.5,8388480,65535,128,7,815,609,6,-1,1
470,1.0582821,12293072,11236.812,2210768,2020.8116,71695288,65535,1094,7,1156,621,6,-1,1
471,1.0547571,4059872,9620.5498,862192,2043.109,27655770,65535,422,7,431.5,612.5,6,-1,1
472,1.0873798,9064912,11651.558,1656240,2128.8433,50986232,65535,778,7,670,619.5,6,-1,1
473,1.0387964,4055888,7455.6763,1082544,1989.9706,35651040,65535,544,7,180,618.5,6,-1,1
474,1.0220743,5404496,7333.1016,1438928,1952.4125,48299296,65535,737,7,1757.5,619,6,-1,1
475,1.0759061,7833280,9966.0049,1557600,1981.6794,51510512,65535,786,7,1477.5,622.5,6,-1,1
476,1.2432441,2283808,10672,444960.03,2079.2524,14024490,65535,214,7,129,618.5,6,-1,0
477,1.105035,5888464,10440.539,1155072,2048,36961740,65535,564,7,1594,626.5,6,-1,1
478,1.0371347,11424768,10119.369,2261952,2003.5005,73989016,65535,1129,7,1888.5,631.5,6,-1,1
479,1.0316254,1423055.9,4148.8511,648336,1890.1924,22478504,65535,343,7,154.5,623,6,-1,1
480,1.0730117,5800064,11693.678,1038864,2094.4839,32505360,65535,496,7,1195.5,624.5,6,-1,1
481,1.0491663,8641056,7869.814,2117696,1928.6849,71957432,65535,1098,7,73.5,631.5,6,-1,1
482,1.0461881,8392368,5893.5171,2705904,1900.2135,93321840,65535,1424,7,28,636.5,6,-1,1
483,1.0306033,14165040,8722.3154,3281648,2020.7192,106428840,65535,1624,7,1962.5,640.5,6,-1,1
484,1.0913502,6385712,9254.6553,1353296,1961.2986,45219152,65535,690,7,373,633.5,6,-1,1
485,1.1264123,2546496,5560.0352,904400,1974.6725,30015030,65535,458,7,921,630.5,6,-1,1
486,1.0759453,2903360,5049.3218,1081232,1880.4034,37682624,65535,575,7,431,637,6,-1,1
487,1.060091,2092944.1,17297.059,302560,2500.4958,7929735,65535,121,7,648,630.5,6,-1,0
488,1.1172603,10037120,10401.16,1932784,2002.885,63241276,65535,965,7,464.5,643.5,6,-1,1
489,1.0246714,13567566,8991.0977,3075056,2037.8104,98892312,65535,1509,7,817.5,648.5,6,-1,1
490,1.0745767,9977726,11025.111,1926416,2128.6365,59309176,65535,905,7,1444.5,646.5,6,-1,1
491,1.1036694,4723936,10336.84,930544,2036.2013,29949496,65535,457,7,229.5,643.5,6,-1,1
492,1.0536584,10875025,8841.4834,2489424,2023.922,80608048,65535,1230,7,947.5,653,6,-1,1
493,1.0898499,7075328,11637.053,1250592,2056.8948,39845280,65535,608,7,1677.5,648,6,-1,1
494,1.0804585,3222112,3831.2866,1562864,1858.3401,55114936,65535,841,7,267,651,6,-1,1
495,1.0766657,8294864,10499.828,1667744,2111.0684,51772648,65535,790,7,1103,650.5,6,-1,1
496,1.0630875,5667856,9874.3135,1166944,2033.0035,37617088,65535,574,7,197.5,650.5,6,-1,1
497,1.0582315,8790784,11043.698,1618672,2033.5076,52165860,65535,796,7,757.5,654.5,6,-1,1
498,1.0652206,2656336,8737.9473,608784,2002.579,19922640,65535,304,7,1742,649.5,6,-1,1
499,1.1229309,6262384,10834.574,1173376,2030.0623,37879232,65535,578,7,1563,654.5,6,-1,1
500,1.1631263,1420768,8308.585,325488,1903.4386,11206485,65535,171,7,102,650.5,6,-1,1
