Cell ID,Well ,Strain,Cell Mean Intensity GFP,Cell Total Intensity GFP,Cell Area,Pex Mean Intensity GFP,Pex Total Intensity GFP,Pex Area
2954,25,MutS,8673.7822,7632928.5,880,9973.0527,189488.0,19.0
2955,25,MutS,6396.396,10592432.0,1656,19102.515,300664.0,17.5
2957,25,MutS,9405.4443,7712464.5,820,11232.8155,414280.0,42.5
2959,25,MutS,7032.8267,13678848.0,1945,11906.196983333333,359032.0,37.5
2960,25,MutS,8074.1714,4287385.0,531,34584.703,1625481.0,47.0
2963,25,MutS,8024.2549,2768368.0,345,7517.1431,210480.0,28.0
2964,25,MutS,8407.6201,5860111.0,697,30530.653666666665,590581.0,19.0
2966,25,MutS,8319.4746,7088192.5,852,37041.066,555616.0,15.0
2967,25,MutS,7943.7417,10819376.0,1362,19951.162500000002,292282.6666666667,13.666666666666666
2969,25,MutS,8369.5107,12319920.0,1472,31363.0,501808.0,16.0
2971,25,MutS,9170.0645,1421360.0,155,19529.6,195296.0,10.0
2972,25,MutS,3902.675,3723152.0,954,24664.828,715280.0,29.0
2977,25,MutS,8785.8828,7221995.5,822,42682.398,640236.0,15.0
2979,25,MutS,11566.2,6407675.0,554,25939.35,3553691.0,137.0
2984,25,MutS,13325.117,8394824.0,630,34514.591,945896.0,27.0
2985,25,MutS,11990.855,8933187.0,745,12174.363,1071344.0,88.0
2986,25,MutS,9258.9014,9971837.0,1077,36684.292,647382.5,19.5
2987,25,MutS,8186.5234,15095949.0,1844,18813.741719999998,656213.8,43.8
2989,25,MutS,8459.7891,2250304.0,266,33078.398,330784.0,10.0
2991,25,MutS,10214.547,15291177.0,1497,25829.65366666667,787826.6666666666,22.0
2992,25,MutS,6593.2417,3903199.0,592,38457.695,884527.0,23.0
2994,25,MutS,8458.8809,9279392.0,1097,34006.917,464096.0,13.5
2996,25,MutS,7792.3506,4932558.0,633,30777.707000000002,1316183.0,42.5
2999,25,MutS,6204.3672,6694512.0,1079,5225.3335,62704.0,12.0
3000,25,MutS,9739.9277,8317898.5,854,46587.332,1816906.0,39.0
3004,25,MutS,5508.7061,3371328.0,612,22600.0,497200.0,22.0
3006,25,MutS,6396.8149,6908560.0,1080,14882.1449,271664.0,15.5
3008,25,MutS,13999.587,8707743.0,622,30037.0135,2094551.5,62.5
3009,25,MutS,10687.972,6883054.0,644,32042.1515,779647.0,25.0
3010,25,MutS,8904.915,9875551.0,1109,9855.6318,1714880.0,174.0
3012,25,MutS,6952.604,3775264.0,543,29653.0,474448.0,16.0
3013,25,MutS,8605.0635,3140848.2,365,17176.422,326352.0,19.0
3023,25,MutS,9835.2061,7287887.5,741,22540.936,1059424.0,47.0
3024,25,MutS,7549.7344,12049376.0,1596,15002.8575,277274.6766666667,17.333333333333332
3025,25,MutS,12623.054,5857097.0,464,9347.5117,383247.97,41.0
3026,25,MutS,6233.1001,4350704.0,698,17781.6365,245584.0,15.5
3029,25,MutS,11240.615,6429632.0,572,8369.2305,108800.0,13.0
3031,25,MutS,8617.0645,10038880.0,1165,22969.802,807232.03,35.5
3032,25,MutS,8704.0342,4082192.0,469,11759.36,293984.0,25.0
3033,25,MutS,7678.6147,9667376.0,1259,13772.952,289232.0,21.0
3034,25,MutS,6282.1582,5006880.0,797,21213.092,466688.03,22.0
3035,25,MutS,8740.1055,5619888.0,643,26694.4,400416.0,15.0
3037,25,MutS,4237.1323,2436351.0,575,23386.584,280639.0,12.0
3038,25,MutS,3519.9807,2907504.0,826,18195.656,636848.0,35.0
3039,25,MutS,11007.658,4116864.2,374,14632.2945,594623.97,38.0
3040,25,MutS,11187.89,5772951.0,516,21460.19935,1260771.45,64.0
3042,25,MutS,11712.46,5703968.0,487,18198.639,1710672.0,94.0
3047,25,MutS,8288.0,7359744.0,888,15112.0,151120.0,10.0
3049,25,MutS,16084.034,6610538.0,411,37797.074,4006489.8,106.0
3050,25,MutS,10000.586,9450554.0,945,12369.191,1162704.0,94.0
3054,25,MutS,18795.355,6822714.0,363,44401.18,1604165.5,35.5
3055,25,MutS,5818.0464,5003520.0,860,18754.389666666666,353104.0,18.0
3056,25,MutS,6794.2295,2901136.0,427,27860.572,585072.0,21.0
3057,25,MutS,5636.2329,5326240.0,945,24760.266499999998,265400.0,11.0
3058,25,MutS,14417.093,3589856.0,249,30173.461,1900928.0,63.0
3060,25,MutS,8243.6748,10007821.0,1214,25209.0065,1208822.5,62.5
3061,25,MutS,6887.5146,9077744.0,1318,11116.79505,388544.0,37.0
3062,25,MutS,8702.4336,8180287.5,940,9248.132633333333,216586.66666666666,22.333333333333332
3063,25,MutS,10842.364,7448704.0,687,19067.949,1506368.0,79.0
3067,25,MutS,11887.312,10508384.0,884,10272.114249999999,680671.95,67.5
3069,25,MutS,8369.8145,7942954.0,949,27694.345,881053.0,30.0
3071,25,MutS,6370.9883,6651312.0,1044,19353.439000000002,465466.6666666667,23.666666666666668
3072,25,MutS,9458.2891,6809968.0,720,21831.578,414800.0,19.0
3079,25,MutS,5574.2261,5128288.0,920,19472.727,428400.0,22.0
3080,25,MutS,11489.361,7893191.0,687,21816.965,3054375.0,140.0
3085,25,MutS,6970.5254,5123336.0,735,49947.922,649323.0,13.0
3087,25,MutS,7929.9419,6534272.0,824,29336.533,440048.0,15.0
3088,25,MutS,10470.963,4764288.0,455,15181.538,1578880.0,104.0
3089,25,MutS,12017.127,10346746.0,861,24610.4651,568870.5,18.0
3090,25,MutS,6747.9771,8293264.0,1229,7195.98145,847880.0,101.5
3091,25,MutS,8886.0186,7366509.5,829,33257.7345,1178534.5,36.0
3093,25,MutS,7797.1152,4389776.0,563,18582.680500000002,362223.985,20.0
3096,25,MutS,11468.328,14220727.0,1240,30600.539666666667,577651.3333333334,18.0
3097,25,MutS,4622.5454,4372928.0,946,33061.648,562048.0,17.0
3098,25,MutS,10500.296,7780719.5,741,25541.939566666668,589450.3333333334,35.333333333333336
3099,25,MutS,7779.2769,7787056.0,1001,23528.2705,373840.0,16.5
3100,25,MutS,8061.5737,4369373.0,542,23730.064,735632.0,31.0
3103,25,MutS,9209.584,18096832.0,1965,14106.7917,360277.3333333333,39.333333333333336
3105,25,MutS,12080.944,3273936.0,271,12552.533,188288.0,15.0
3106,25,MutS,9901.7705,5683616.5,574,18318.4,1648656.0,90.0
3108,25,MutS,5468.8828,5124343.0,937,38741.566,1162247.0,30.0
3109,25,MutS,10694.227,1978431.9,185,8747.2002,87472.0,10.0
3111,25,MutS,12645.016,4906266.0,388,35943.047,2336298.0,65.0
3112,25,MutS,11347.663,5628441.0,496,21508.20805,444920.0,18.0
3113,25,MutS,9761.7139,11206448.0,1148,23862.627,472384.0,20.5
3114,25,MutS,6979.687,8389584.0,1202,6651.165366666667,924208.0,136.0
3115,25,MutS,7720.209,10638448.0,1378,10395.779933333333,365840.0,47.333333333333336
3116,25,MutS,9436.2549,6209055.5,658,19335.1243,610392.0,52.0
3122,25,MutS,6724.4199,8708124.0,1295,39030.961,1951548.0,50.0
3125,25,MutS,13408.941,6154704.0,459,17524.0,560768.0,32.0
3127,25,MutS,10444.064,7791272.0,746,38815.255,974189.3333333334,25.0
3130,25,MutS,7104.396,9185984.0,1293,20714.889199999998,484508.8,24.8
3132,25,MutS,9000.8691,11935152.0,1326,17548.142675,851824.0,86.0
3133,25,MutS,9111.7383,6514893.0,715,35216.5,2042557.0,58.0
3134,25,MutS,9138.3721,11815915.0,1293,36420.0555,457373.5,14.5
3135,25,MutS,9699.6318,4529728.0,467,7824.0,93888.0,12.0
3137,25,MutS,7132.9893,6769207.0,949,42572.176,1095355.5,30.5
3139,25,MutS,7697.4912,11669397.0,1516,28438.338999999996,967612.3333333334,31.0
3140,25,MutS,14033.328,3550432.0,253,28450.494,2190688.0,77.0
3142,25,MutS,6909.3901,974224.0,141,7212.0,86544.0,12.0
3143,25,MutS,5448.6255,6908857.0,1268,19774.394,776244.5,32.5
3145,25,MutS,17964.766,8227862.5,458,28376.588,5845577.0,206.0
3146,25,MutS,9451.043,13401579.0,1418,22485.10865,559766.5,22.5
3147,25,MutS,9951.2324,7025570.0,706,27180.069900000002,1094425.0,52.0
3151,25,MutS,8121.3887,9948701.0,1225,36088.09366666667,404457.6666666667,11.333333333333334
3152,25,MutS,11186.303,12282560.0,1098,20934.088499999998,452744.0,22.25
3153,25,MutS,5304.8901,7055504.0,1330,21609.6,216096.0,10.0
3155,25,MutS,7114.0034,8408752.0,1182,12771.428533333334,296336.0,20.666666666666668
3156,25,MutS,6842.3647,5774956.0,844,40810.986000000004,894126.0,22.5
3158,25,MutS,11133.617,6579968.0,591,17108.201,1215744.0,76.5
3160,25,MutS,8177.2871,12503072.0,1529,9286.042950000001,137756.0,13.5
3161,25,MutS,5890.9082,9431344.0,1601,18416.706,652832.0,35.5
3164,25,MutS,6871.2212,3105792.0,452,19340.8,243968.0,12.5
3165,25,MutS,7153.9707,6853504.0,958,12739.740899999999,332154.6666666667,22.666666666666668
3168,25,MutS,5637.4121,7616144.0,1351,32306.0,775344.0,24.0
3169,25,MutS,6488.5986,3296208.0,508,7188.3638,79072.0,11.0
3170,25,MutS,7911.186,12594608.0,1592,24277.209,1043920.0,43.0
3171,25,MutS,10271.374,7354304.0,716,16122.074,435296.0,27.0
3173,25,MutS,6440.6211,5339275.0,829,39517.562,1896843.0,48.0
3174,25,MutS,9027.7715,9190271.0,1018,19118.686,1644207.0,86.0
3179,25,MutS,11501.203,3910409.0,340,19414.51505,733308.5,27.0
3181,25,MutS,7259.8242,11659278.0,1606,17307.058333333334,826362.0,62.0
3186,25,MutS,7385.4487,7703023.0,1043,33667.6105,890887.5,27.0
3187,25,MutS,5278.2139,4264797.0,808,19613.6705,390782.5,17.0
3189,25,MutS,7460.7866,2693344.0,361,7693.4492,530848.0,69.0
3190,25,MutS,13344.05,3736334.0,280,24338.486,1703694.0,70.0
3191,25,MutS,9308.9102,12697353.0,1364,24436.835666666666,1174296.6666666667,59.0
3193,25,MutS,9222.582,8743008.0,948,16542.4716,775016.0,81.0
3196,25,MutS,8922.0723,8163696.0,915,8027.355,248848.0,31.0
3198,25,MutS,10702.005,7116833.0,665,47430.895,2703561.0,57.0
3199,25,MutS,7813.4106,8063440.0,1032,8881.862633333332,474784.0,52.333333333333336
3201,25,MutS,7514.9966,10904260.0,1451,43601.420000000006,706070.6666666666,15.0
3202,25,MutS,8442.499,12528669.0,1484,15458.581825,1146343.0,95.25
3203,25,MutS,8940.1475,8654063.0,968,28118.910666666663,470890.3333333333,17.0
3204,25,MutS,9813.3936,5181472.0,528,10441.084,1618368.0,155.0
3205,25,MutS,10909.117,8596384.0,788,17929.544,468664.0,26.5
3206,25,MutS,12466.772,8489872.0,681,18475.898,1697344.0,96.5
3207,25,MutS,7500.4561,5100310.0,680,40334.547,443680.0,11.0
3209,25,MutS,11723.942,8746061.0,746,11848.582,1303344.0,110.0
3211,25,MutS,8755.0254,6898960.0,788,19467.800499999998,406872.0,19.5
3214,25,MutS,10114.604,15596720.0,1542,9456.849450000002,721840.005,71.0
3216,25,MutS,8934.9951,7970015.5,892,30853.67066666667,402970.6666666667,13.333333333333334
3219,25,MutS,10169.728,5084864.0,500,9523.0,1676048.0,176.0
3222,25,MutS,10049.429,5738224.0,571,10505.726,1071584.0,102.0
3225,25,MutS,9892.4082,4649432.0,470,7699.7646,130896.0,17.0
3226,25,MutS,8872.2314,4897472.0,552,16537.273,1455280.0,88.0
3229,25,MutS,12447.293,6248541.0,502,40290.891,1087854.0,27.0
3230,25,MutS,6751.5669,6981120.0,1034,6624.84865,186320.0,28.0
3231,25,MutS,14263.424,8244259.0,578,29693.533499999998,877081.5,23.0
3236,25,MutS,10129.947,4244448.0,419,19008.0,532224.0,28.0
3237,25,MutS,4392.6538,2956256.0,673,16467.199,247007.98,15.0
3240,25,MutS,8690.7637,10011760.0,1152,21392.0,449232.0,21.0
3244,25,MutS,10990.08,4121280.0,375,21151.086,250336.0,12.0
3245,25,MutS,9604.2539,3323071.8,346,10065.702,473088.0,47.0
3246,25,MutS,8524.5127,9317292.0,1093,38170.258,1183278.0,31.0
3247,25,MutS,8236.9844,7915742.0,961,24481.62915,766527.0,71.0
3250,25,MutS,11931.184,3448112.0,289,23239.68,580992.0,25.0
3251,25,MutS,11706.762,7223072.0,617,17397.666,835088.0,48.0
3252,25,MutS,8062.3857,8949248.0,1110,33907.3425,1621416.0,44.0
3253,25,MutS,9152.873,6544304.0,715,10917.12,272928.0,25.0
3254,25,MutS,12574.514,2301136.0,183,19218.824,653440.0,34.0
3255,25,MutS,9763.7002,10427632.0,1068,10153.546,1208272.0,119.0
3256,25,MutS,11361.748,9668848.0,851,33167.172,1923696.0,58.0
3257,25,MutS,9304.8916,6429680.0,691,17736.119,1188320.0,67.0
3259,25,MutS,5980.937,4473741.0,748,19180.445,517872.03,27.0
3260,25,MutS,11117.664,11306664.0,1017,34840.443666666666,1088541.3,35.333333333333336
3261,25,MutS,7121.4141,8139776.5,1143,8332.9421,832272.0,115.0
3262,25,MutS,8389.7422,14656880.0,1747,13474.336875,1430132.0,145.75
3263,25,MutS,10415.011,5728256.0,550,27672.889,996224.0,36.0
3264,25,MutS,11796.8,4246848.0,360,14412.57775,485912.0,33.5
3266,25,MutS,14836.718,9421316.0,635,32807.9825,1731926.0,52.0
3267,25,MutS,7350.9204,6373248.0,867,26679.441,1147216.0,43.0
3268,25,MutS,5945.5225,1718256.0,289,7188.5776000000005,101448.0,14.0
3269,25,MutS,8765.5703,4733408.0,540,27840.0,306240.0,11.0
3271,25,MutS,4463.5083,3486000.0,781,28544.0,428160.0,15.0
3276,25,MutS,10866.068,9812060.0,903,6304.3555,283696.0,45.0
3277,25,MutS,8952.2725,7895904.5,882,8907.8398,445392.0,50.0
3279,25,MutS,10468.717,9327627.0,891,26444.539,1844253.55,80.5
3281,25,MutS,10670.51,6071520.0,569,7925.7144,110960.0,14.0
3283,25,MutS,5224.7358,3521472.0,674,24736.5,791568.0,32.0
3289,25,MutS,10203.487,6224127.5,610,22131.0,354096.0,16.0
3293,25,MutS,4825.0698,8366671.0,1734,30576.75,611535.0,20.0
3294,25,MutS,7246.4946,11630624.0,1605,24222.054,462424.0,19.5
3295,25,MutS,8560.0869,7592797.0,887,8245.333,173152.0,21.0
3297,25,MutS,12615.181,8654014.0,686,46191.434,2771486.0,60.0
3298,25,MutS,14930.702,6808400.0,456,21803.217,4011792.0,184.0
3301,25,MutS,6710.6274,12475056.0,1859,19225.399466666666,384448.0,21.0
3303,25,MutS,9291.9893,6671648.5,718,16703.447,515184.0,38.0
3304,25,MutS,13084.187,5600032.0,428,32743.5565,533088.0,16.5
3308,25,MutS,10165.171,9107993.0,896,32056.8065,1285260.5,39.0
3311,25,MutS,10388.567,5931872.0,571,18513.066,555392.0,30.0
3313,25,MutS,13354.262,7037696.0,527,21000.1935,705744.0,33.5
3315,25,MutS,7893.6499,10640640.0,1348,5786.97195,626248.03,108.0
3316,25,MutS,6675.6162,8197656.5,1228,30340.2275,1195420.5,40.0
3317,25,MutS,7516.4121,7072944.0,941,9008.86275,226784.0,29.5
3318,25,MutS,10801.338,7982188.5,739,30386.25,850815.0,28.0
3321,25,MutS,7650.1519,7818455.0,1022,27322.66183333333,757826.3133333334,41.666666666666664
3322,25,MutS,5176.7866,5213024.0,1007,26808.801,536176.0,20.0
3325,25,MutS,10737.846,4789079.0,446,33275.07,2329255.0,70.0
3330,25,MutS,7412.3384,6396848.0,863,18995.5965,651136.0,34.5
3331,25,MutS,11707.067,4518928.0,386,26737.291,1657712.0,62.0
3333,25,MutS,7920.1172,2162192.0,273,7853.3335,94240.0,12.0
3334,25,MutS,14876.074,6381836.0,429,36657.0515,1055150.0,29.0
3335,25,MutS,8162.7236,4603776.0,564,32045.334,576816.0,18.0
3337,25,MutS,5836.0879,5036544.0,863,21375.238,448880.0,21.0
3340,25,MutS,12436.845,6628838.0,533,39432.68,2208230.0,56.0
3341,25,MutS,11965.722,12217002.0,1021,39474.355,1894769.0,48.0
3342,25,MutS,9582.832,7484192.0,781,31792.924,1653232.0,52.0
3343,25,MutS,7473.9951,8931424.0,1195,10188.7022,690472.0,78.5
3345,25,MutS,8177.833,5282880.0,646,25155.199,251552.0,10.0
3346,25,MutS,5207.0542,4415582.0,848,30003.48,1500174.0,50.0
3348,25,MutS,7652.3008,6206016.0,811,14258.977,613136.0,43.0
3349,25,MutS,8358.5693,8149605.0,975,37269.705,1791666.5,47.5
3353,25,MutS,10519.709,11287648.0,1073,17360.564824999998,560652.025,31.0
3354,25,MutS,9759.6055,7524656.0,771,27250.037,354816.0,13.0
3355,25,MutS,15153.269,4849046.0,320,31638.8885,952916.0,30.0
3357,25,MutS,8732.2266,3126137.0,358,36019.0,1260665.0,35.0
3358,25,MutS,10396.83,4408256.0,424,15172.148,1228944.0,81.0
3359,25,MutS,9171.2852,9602336.0,1047,21590.778333333335,807354.6666666666,39.333333333333336
3361,25,MutS,10402.484,8696477.0,836,30008.911,1158062.5,84.5
3364,25,MutS,10871.839,8099520.0,745,14669.161,909488.0,62.0
3365,25,MutS,9664.209,7402784.0,766,15449.143,757008.0,49.0
3366,25,MutS,8744.9414,8543808.0,977,25312.0,329056.0,13.0
3367,25,MutS,12458.05,3226635.0,259,6234.1816,68576.0,11.0
3368,25,MutS,7582.2827,12078576.0,1593,22514.371,607888.0,27.0
3370,25,MutS,7776.3354,8157376.0,1049,32658.354,1110384.0,34.0
3373,25,MutS,16577.49,9896762.0,597,21841.309500000003,2775869.45,119.5
3374,25,MutS,5568.2388,4849936.0,871,31057.92,776448.0,25.0
3377,25,MutS,7647.312,7716138.0,1009,9067.9189,3817594.0,421.0
3378,25,MutS,8675.4092,6228944.0,718,10227.682,1155728.0,113.0
3380,25,MutS,10917.118,7576480.0,694,33400.0,1269200.0,38.0
3383,25,MutS,10023.916,5733680.0,572,19060.666,457456.0,24.0
3385,25,MutS,16353.245,6410472.0,392,39609.012,3762856.0,95.0
3386,25,MutS,12865.177,9545961.0,742,27700.907666666666,957032.3333333334,33.0
3387,25,MutS,9344.5918,11905010.0,1274,7952.2212,1082232.0,145.0
3390,25,MutS,5983.666,4679227.0,782,46422.457,1114139.0,24.0
3392,25,MutS,5361.9521,7163568.0,1336,33177.906,696736.0,21.0
3393,25,MutS,8907.2461,14750400.0,1656,22857.24598,685363.0,47.4
3395,25,MutS,7982.9902,4933488.0,618,16029.484199999999,328800.0,29.0
3396,25,MutS,7564.8726,11029584.0,1458,10091.225900000001,504996.025,60.5
3397,25,MutS,9933.1309,5453289.0,549,38511.789,1270889.0,33.0
3398,25,MutS,8585.8535,5409087.5,630,8229.2881,2913168.0,354.0
3399,25,MutS,7281.4751,7186816.0,987,8256.14185,482872.0,57.0
3400,25,MutS,11304.716,7076752.0,626,25422.379,2008367.9,79.0
3406,25,MutS,13750.953,10299464.0,749,32347.287666666667,1159618.6666666667,38.666666666666664
3407,25,MutS,11510.547,8126446.0,706,31240.195,2249294.0,72.0
3408,25,MutS,10186.917,6509440.0,639,17851.896,1392447.9,78.0
3409,25,MutS,11308.916,7531738.0,666,34789.5,3200634.0,92.0
3410,25,MutS,10974.792,9482220.0,864,10565.428,2398352.0,227.0
3411,25,MutS,8849.5811,3672576.2,415,7377.7778,199200.0,27.0
3413,25,MutS,9871.0381,10344848.0,1048,9744.7383,1900224.0,195.0
3422,25,MutS,7425.9614,6133844.0,826,22506.744,2723316.0,121.0
3423,25,MutS,10147.589,6017520.0,593,16932.572,355584.03,21.0
3424,25,MutS,10860.397,12109343.0,1115,40699.734,3825775.0,94.0
3425,25,MutS,8092.9346,5956400.0,736,7516.7646,2044560.0,272.0
3426,25,MutS,7236.0684,5803327.0,802,23839.19905,598423.5,56.5
3427,25,MutS,8374.0859,10743952.0,1283,28887.9045,372968.0,13.0
3429,25,MutS,13624.063,7683972.0,564,43003.957,3870356.2,90.0
3434,25,MutS,6157.4556,5732591.0,931,35683.0,1320271.0,37.0
3435,25,MutS,11369.8,9641590.0,848,41843.59,711341.0,17.0
3437,25,MutS,7917.7144,5209856.0,658,30195.766,513328.0,17.0
3438,25,MutS,10735.603,6591660.0,614,42250.117,718252.0,17.0
3440,25,MutS,8658.3955,5030528.0,581,25506.908,280576.0,11.0
3442,25,MutS,12455.923,10450519.0,839,27756.398500000003,1529859.5,58.5
3443,25,MutS,17568.842,11085939.0,631,38605.0585,3290513.5,122.5
3444,25,MutS,10081.158,5292608.0,525,20503.2815,856208.0,53.5
3445,25,MutS,8390.2764,7408614.0,883,7168.0,2179072.0,304.0
3447,25,MutS,7197.3926,7463696.0,1037,6646.1538,172800.0,26.0
3449,25,MutS,6528.4956,6267356.0,960,23520.0,729120.0,31.0
3450,25,MutS,6373.9507,4901568.0,769,24858.514,461856.0,18.0
3451,25,MutS,11080.687,10526652.0,950,31561.76966666667,1128772.0,45.666666666666664
3457,25,MutS,7970.5884,6001853.0,753,30438.971,1034925.0,34.0
3460,25,MutS,8509.0195,10049152.0,1181,11895.38565,1422120.0,148.0
3462,25,MutS,7923.0972,12074800.0,1524,11980.48656,632416.0,70.0
3463,25,MutS,12417.621,6556504.0,528,36590.168,1756328.0,48.0
3464,25,MutS,6935.0083,6602128.0,952,6593.60765,713648.0,110.0
3465,25,MutS,11927.742,8933879.0,749,22395.461,1853963.5,75.5
3466,25,MutS,7061.8057,7195980.0,1019,19508.22065,968184.5,37.5
3472,25,MutS,11103.253,4996464.0,450,29010.088,1334464.0,46.0
3473,25,MutS,10009.955,10970911.0,1096,34937.0685,929135.5,27.0
3474,25,MutS,11576.792,5498976.0,475,22339.116499999996,525928.0,25.0
3475,25,MutS,8513.4658,5278349.0,620,51386.418,616637.0,12.0
3478,25,MutS,11620.174,8935914.0,769,30425.7695,360231.0,11.5
3479,25,MutS,9302.2744,13069696.0,1405,19642.487,1266840.0,139.5
3481,25,MutS,12878.041,8203312.0,637,22771.199,227712.0,10.0
3482,25,MutS,10656.253,7597908.5,713,37891.895,2841892.0,75.0
3484,25,MutS,14508.716,7138288.0,492,30555.309999999998,1458824.0,46.5
3485,25,MutS,11024.7,6548672.0,594,16396.6315,523391.985,33.0
3486,25,MutS,8575.5781,5548399.0,647,16594.61953333333,565637.0066666667,37.0
3488,25,MutS,11879.193,9931006.0,836,43059.52,4478190.0,104.0
3489,25,MutS,9914.335,7961211.0,803,43454.674,543573.5,12.5
3491,25,MutS,17476.428,4578824.0,262,34054.133,3064872.0,90.0
3492,25,MutS,5555.8833,3433536.0,618,11618.667,139424.0,12.0
3493,25,MutS,10251.223,8754544.0,854,11317.041,826144.0,73.0
3494,25,MutS,9945.2422,10402723.0,1046,29648.917999999998,1608537.5,66.0
3495,25,MutS,8802.6934,4339728.0,493,9733.2235,121376.0,13.5
3496,25,MutS,14305.931,7224495.0,505,36997.664,4069743.0,110.0
3497,25,MutS,4726.3672,4584576.0,970,19053.0,304848.0,16.0
3499,25,MutS,8709.25,7246096.0,832,25466.666,687600.0,27.0
3500,25,MutS,9599.7598,2553536.0,266,8801.7021,413680.0,47.0
3503,25,MutS,13122.134,8660608.0,660,25176.6665,586444.0,23.5
3506,25,MutS,7146.8262,6953862.0,973,43764.742,1531766.0,35.0
3509,25,MutS,10828.649,4667148.0,431,32839.445,1182220.0,36.0
3510,25,MutS,10751.087,6031360.0,561,21433.091,635768.0,33.0
3512,25,MutS,12813.446,12928767.0,1009,30781.449666666667,1629394.0,66.33333333333333
3513,25,MutS,13832.625,8659223.0,626,23196.652,4940887.0,213.0
3514,25,MutS,11655.166,11200615.0,961,30877.515333333333,652631.6666666666,18.666666666666668
3515,25,MutS,9890.4395,7783776.0,787,22155.295,376640.0,17.0
3518,25,MutS,12124.478,5201401.0,429,32333.232,1390329.0,43.0
3520,25,MutS,11894.074,12203320.0,1026,26408.492,896514.6666666666,33.0
3521,25,MutS,5751.4907,5147584.0,895,7825.231,101728.0,13.0
3524,25,MutS,5649.0483,2327408.0,412,36393.145,509504.03,14.0
3526,25,MutS,13054.564,8772667.0,672,41831.117,1756906.9,42.0
3529,25,MutS,4809.3921,2736544.0,569,24958.0,598992.0,24.0
3530,25,MutS,7409.0439,4541744.0,613,7348.7061,1249280.0,170.0
3531,25,MutS,3860.6641,2953408.0,765,15901.218,365728.0,23.0
3532,25,MutS,7415.2729,2528608.0,341,5813.6948,343008.0,59.0
3533,25,MutS,9439.7764,5399552.0,572,24509.371499999997,621696.0,21.0
3534,25,MutS,6230.9897,6816703.0,1094,45476.5,636671.0,14.0
3535,25,MutS,9672.4033,11461798.0,1185,19818.574,2279136.0,115.0
3536,25,MutS,9901.0049,17881214.0,1806,27212.483033333334,1685962.0,91.0
3537,25,MutS,10488.901,10929435.0,1042,37464.578,974079.0,26.0
3539,25,MutS,11231.936,9266347.0,825,23636.0,378176.0,16.0
3540,25,MutS,7840.1333,6585712.0,840,26583.68,1329184.0,50.0
3541,25,MutS,16097.764,6052759.0,376,40006.594,4120679.2,103.0
3542,25,MutS,8537.7471,5003120.0,586,14699.25,408440.0,24.0
3543,25,MutS,10657.832,7726928.0,725,8939.4287,187728.0,21.0
3547,25,MutS,14014.442,8338593.0,595,28858.277,4271025.0,148.0
3548,25,MutS,9935.9092,5246160.0,528,25986.0,415776.0,16.0
3549,25,MutS,8731.9648,7928624.0,908,16230.698433333333,391216.00333333336,22.666666666666668
3551,25,MutS,10170.785,11289572.0,1110,27714.476125,744656.725,24.5
3552,25,MutS,11103.137,7294761.0,657,30755.127,2921737.0,95.0
3553,25,MutS,10475.716,4420752.0,422,6662.3999,66624.0,10.0
3554,25,MutS,9114.7617,13754175.0,1509,8428.0654,514112.0,61.0
3555,25,MutS,4421.5415,4302160.0,973,6618.6665,218416.0,33.0
3556,25,MutS,11661.329,7404944.0,635,29969.493000000002,1160360.0,41.0
3557,25,MutS,12640.304,8835572.0,699,23288.6551,732546.3433333334,40.333333333333336
3559,25,MutS,8860.0752,7779146.0,878,21507.55385,1357140.95,134.0
3560,25,MutS,10347.408,6456782.5,624,34905.8165,411823.5,12.5
3561,25,MutS,9908.0625,5736768.0,579,7449.0669,223472.0,30.0
3562,25,MutS,9653.3867,15522646.0,1608,24480.75,4048059.0,205.0
3563,25,MutS,12640.706,4866672.0,385,21589.053,410192.0,19.0
3568,25,MutS,9143.958,6931120.0,758,26916.334,1291984.0,48.0
3569,25,MutS,9646.7998,12222495.0,1267,21703.515,412207.6666666667,23.0
3573,25,MutS,12848.539,3096498.0,241,43523.766,1871521.9,43.0
3574,25,MutS,12073.277,7787264.0,645,29227.131,672224.0,23.0
3575,25,MutS,12276.883,3781280.0,308,30079.199,601584.0,20.0
3577,25,MutS,9342.5537,7352590.0,787,22340.425,318859.5,14.25
3579,25,MutS,8032.9634,2401856.0,299,16514.461,214688.0,13.0
3582,25,MutS,10425.808,4660336.0,447,20566.154,267360.0,13.0
3583,25,MutS,7726.0273,8460000.0,1095,6810.1333,204304.0,30.0
3589,25,MutS,9990.2373,11219036.0,1123,28606.505250000002,936243.275,32.0
3592,25,MutS,15337.654,8926515.0,582,39091.762,1997979.5,50.5
3595,25,MutS,12010.396,8695527.0,724,28367.271500000003,1699059.5,64.0
3597,25,MutS,5299.3706,4075216.0,769,34239.156,650544.0,19.0
3598,25,MutS,9834.1143,10335654.0,1051,27281.04505,1872299.0,67.5
3599,25,MutS,6787.2715,4248832.0,626,5619.0,899040.0,160.0
3601,25,MutS,8065.9341,4404000.0,546,7783.3848,101184.0,13.0
3602,25,MutS,8214.2705,7713200.0,939,15686.1109,489728.0,34.0
3605,25,MutS,9915.0195,6147312.0,620,9981.0557,1626912.1,163.0
3606,25,MutS,8750.8701,6458142.0,738,16108.689,467152.0,29.0
3607,25,MutS,13832.177,6252144.0,452,15116.15,2010448.0,133.0
