Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Area ,Well ,Center Y ,Center X ,Parent Object ID (MO),Parent Trace ID,MO.R01
2230,1.8436404,786480,10628.108,219248,2962.8108,4849590,65535,74,25,1432,936,4061,-1,1
2231,1.241183,579440,20694.285,86336,3083.4285,1834980,65535,28,25,1423.5,55,4062,-1,1
2232,1.4871213,965328,8044.3999,357488,2979.0667,7864200,65535,120,25,1430,1731,4063,-1,1
2233,1.2792068,2046509,12632.771,540592,3336.9875,10616670,65535,162,25,1433,1714.5,4063,-1,1
2234,1.5596462,313456,6269.1201,143216,2864.3201,3276750,65535,50,25,1429,356,4064,-1,1
2235,1.0911512,1436500,39902.777,147536,4098.2222,2359260,65535,36,25,1424.5,80,4065,-1,1
2236,1.335365,127744,9124.5713,41136,2938.2856,917490,65535,14,25,1428.5,703.5,4066,-1,1
2237,1.1106536,145328,8548.7061,49056,2885.647,1114095,65535,17,25,1430.5,712.5,4066,-1,1
2238,1.355138,351248,29270.666,35568,2964,786420,65535,12,25,1442.5,718.5,4066,-1,1
2239,1.1501545,1343599,26345.078,235824,4624,3342285,65535,51,25,1431.5,138,4068,-1,0
2240,1.0696453,644432,32221.6,66544,3327.2,1310700,65535,20,25,1464.5,131,4068,-1,0
2241,1.106634,1205952,23191.385,209824,4035.0769,3407820,65535,52,25,1437.5,1677.5,4070,-1,1
2242,1.0781088,451968,18832,79024,3292.6667,1572840,65535,24,25,1450.5,1688,4070,-1,1
2243,1.0294305,926936.94,44139.855,85456,4069.3333,1376235,65535,21,25,1445,602,4072,-1,1
2244,1.4173213,2982481,36371.719,305840,3729.7561,5373870,65535,82,25,1450,987.5,4074,-1,1
2245,1.3702496,3571075.2,17335.316,664352,3225.0098,13500210,65535,206,25,1443,1601.5,4075,-1,1
2246,1.0524086,307968,21997.715,48352,3453.7144,917490,65535,14,25,1444.5,550,4076,-1,1
2247,1.8813858,63248,5749.8184,32304,2936.7273,720885,65535,11,25,1433.5,1444.5,4077,-1,1
2248,1.0675667,800496,27603.311,109072,3761.1035,1900515,65535,29,25,1454,1426.5,4077,-1,1
2249,1.0218962,1030272,31220.363,126608,3836.606,2162655,65535,33,25,1461.5,1451.5,4077,-1,1
2250,1.0564039,1838820,40862.668,203680,4526.2222,2949075,65535,45,25,1440.5,1869,4079,-1,0
2251,0.95685301,964363.94,35717.184,96832,3586.3704,1769445,65535,27,25,1449,178.5,4081,-1,1
2252,1.4682278,3882796.8,18757.473,753808,3641.5845,13565745,65535,207,25,1453.5,777,4082,-1,1
2253,1.2835926,159184,15918.4,30400,3040,655350,65535,10,25,1448.5,1047,4086,-1,1
2254,1.4285524,1257616,8919.2627,452496,3209.1914,9240435,65535,141,25,1452,1295,4087,-1,1
2255,1.0328163,375968,19787.789,61728,3248.842,1245165,65535,19,25,1442.5,1770.5,4088,-1,1
2256,1.2901751,179728,17972.801,32416,3241.6001,655350,65535,10,25,1446,1777.5,4088,-1,1
2257,1.0034982,1595414,43119.297,153168,4139.6758,2424795,65535,37,25,1465.5,1775,4088,-1,1
2258,1.6898924,504528,9173.2363,164448,2989.9636,3604425,65535,55,25,1462.5,507,4090,-1,1
2259,1.1740496,163248,6802,71872,2994.6667,1572840,65535,24,25,1463,334,4092,-1,1
2260,1.099844,1082428,33825.875,131728,4116.5,2097120,65535,32,25,1473.5,1191,4094,-1,1
2261,1.286383,286032,7527.1577,112944,2972.2104,2490330,65535,38,25,1462,1395.5,4097,-1,1
2262,1.0535851,1956833,40767.355,276336,5757,3145680,65535,48,25,1462,1383,4097,-1,1
2263,1.3942144,1173325,30085.256,147648,3785.8462,2555865,65535,39,25,1475.5,1409.5,4097,-1,1
2264,2.0452634,795600,4680,495008,2911.8118,11140950,65535,170,25,1464,646.5,4098,-1,1
2265,1.2254662,153664,6402.6665,70640,2943.3333,1572840,65535,24,25,1456,249,4099,-1,1
2266,2.4254201,824784,6816.3965,358256,2960.7935,7929735,65535,121,25,1471.5,254.5,4099,-1,1
2267,1.123757,450608,25033.777,64128,3562.6667,1179630,65535,18,25,1477.5,232.5,4099,-1,1
2268,1.0186556,504656,20186.24,77456,3098.24,1638375,65535,25,25,1463,1362.5,4100,-1,1
2269,0.98956249,900186,40917.547,96016,4364.3638,1441770,65535,22,25,1460,695.5,4101,-1,1
2270,2.2771069,1796976.1,8597.9717,631632,3022.1626,13696815,65535,209,25,1484,1330.5,4102,-1,1
2271,1.4771704,2806516,34225.805,322256,3929.9512,5373870,65535,82,25,1493,1319.5,4102,-1,1
2272,1.0253524,285280,25934.545,32928,2993.4546,720885,65535,11,25,1463,1282,4104,-1,1
2273,1.2815859,2016590,39540.98,211776,4152.4707,3342285,65535,51,25,1465.5,1265,4104,-1,1
2274,1.0849084,3164778.8,39071.344,434703.97,5366.7158,5308335,65535,81,25,1462.5,1691,4109,-1,1
2275,0.98560611,1069446,53472.301,87392,4369.6001,1310700,65535,20,25,1461.5,1583,4110,-1,1
2276,1.1080533,1986784,10568,669904,3563.3191,12320580,65535,188,25,1479.5,1593,4110,-1,1
2277,1.1081949,760464,27159.428,101056,3609.1428,1834980,65535,28,25,1484,446.5,4111,-1,1
2278,1.5796613,2381694,22900.904,382464,3677.5386,6815640,65535,104,25,1470.5,1866,4112,-1,1
2279,1.0904909,1955586,37607.422,252863.98,4862.769,3407820,65535,52,25,1467.5,357.5,4113,-1,1
2280,1.0089646,1024016,28444.889,137760,3826.6667,2359260,65535,36,25,1475.5,368.5,4113,-1,1
2281,1.0576131,902128,29100.902,94464,3047.2258,2031585,65535,31,25,1469,1120,4116,-1,1
2282,1.0251764,726912,26922.666,100848,3735.1111,1769445,65535,27,25,1490,1109.5,4116,-1,1
2283,1.2980904,851328,18113.361,145552,3096.8511,3080145,65535,47,25,1485,1950.5,4117,-1,1
2284,0.9778619,389312,18538.666,68480,3260.9524,1376235,65535,21,25,1484.5,1964.5,4117,-1,1
2285,1.1496802,2247775,38754.742,208784,3599.7241,3801030,65535,58,25,1483,607,4120,-1,1
2286,1.5242122,410512,7330.5713,165968,2963.7144,3669960,65535,56,25,1486,65,4122,-1,1
2287,1.1445677,337280,28106.666,42592,3549.3333,786420,65535,12,25,1491,76.5,4122,-1,1
2288,1.3964575,403472,11866.823,102912,3026.8235,2228190,65535,34,25,1495.5,46,4122,-1,1
2289,0.93961101,438112,31293.715,58432,4173.7144,917490,65535,14,25,1496.5,541,4124,-1,1
2290,1.2626327,1143904,8112.7944,453984,3219.7446,9240435,65535,141,25,1480,1500.5,4127,-1,1
2291,1.6423307,1078912,19616.582,165168,3003.0544,3604425,65535,55,25,1499.5,199,4129,-1,1
2292,2.2872541,365072,8112.7109,134896,2997.689,2949075,65535,45,25,1481,938,4130,-1,1
2293,1.0635352,739680,26417.143,103456,3694.8572,1834980,65535,28,25,1491,1436.5,4131,-1,1
2294,1.0971838,2198031,24154.187,370592,4072.4395,5963685,65535,91,25,1481.5,762.5,4132,-1,1
2295,1.8941592,713632,9911.5557,220560,3063.3333,4718520,65535,72,25,1486.5,1941.5,4133,-1,1
2296,2.5023025,600880,8584,210896,3012.8,4587450,65535,70,25,1495.5,1928.5,4133,-1,1
2297,1.1108025,3833224,43559.363,397536,4517.4546,5767080,65535,88,25,1494.5,140,4134,-1,1
2298,1.1674833,967655.94,46078.855,84128,4006.0952,1376235,65535,21,25,1493.5,991.5,4136,-1,1
2299,1.0227396,458768,24145.684,57312,3016.4211,1245165,65535,19,25,1495.5,394,4138,-1,1
2300,1.2853875,152400,10160,43744,2916.2666,983025,65535,15,25,1499.5,402,4138,-1,1
2301,1.268478,326624,11665.143,84400,3014.2856,1834980,65535,28,25,1487,468.5,4139,-1,0
2302,1.8604233,247872,8547.3105,85440,2946.2068,1900515,65535,29,25,1492.5,1238.5,4140,-1,1
2303,2.8150136,405664,6240.9844,190592,2932.1846,4259775,65535,65,25,1496,1251,4140,-1,1
2304,1.3005954,68608,6237.0908,32576,2961.4546,720885,65535,11,25,1492,1243.5,4140,-1,1
2305,1.0583496,656912,27371.334,87280,3636.6667,1572840,65535,24,25,1505,1267,4140,-1,1
2306,1.1100037,318768,22769.143,44608,3186.2856,917490,65535,14,25,1510,1258.5,4140,-1,1
2307,1.3803709,367408,15308.667,75152,3131.3333,1572840,65535,24,25,1498,1628.5,4142,-1,1
2308,1.1449631,4242072,37211.156,582304,5107.9297,7470990,65535,114,25,1499,1290.5,4143,-1,1
2309,1.8489975,139264,6631.6191,61680,2937.1428,1376235,65535,21,25,1492.5,681.5,4144,-1,1
2310,1.2154451,62128,6212.7998,29472,2947.2,655350,65535,10,25,1494.5,685.5,4144,-1,1
2311,1.4058551,4932160,29012.705,645152,3795.0117,11140950,65535,170,25,1499,1883,4145,-1,1
2312,1.8145049,2041424,10916.706,584400,3125.1338,12255045,65535,187,25,1508,1146,4149,-1,1
2313,1.0612062,1155904,27521.523,167136,3979.4285,2752470,65535,42,25,1505.5,329.5,4151,-1,1
2314,1.2016617,1171888,27902.096,147424,3510.0952,2752470,65535,42,25,1510,323,4151,-1,1
2315,1.4429238,1876651,30764.77,228336,3743.2131,3997635,65535,61,25,1517,172.5,4153,-1,1
2316,1.0500477,1298032,32450.801,145840,3646,2621400,65535,40,25,1513,717,4154,-1,1
2317,1.059507,953369,47668.449,78640,3932,1310700,65535,20,25,1528.5,1220.5,4155,-1,1
2318,1.1848544,396560,7343.7036,161184,2984.8889,3538890,65535,54,25,1511,1516,4156,-1,1
2319,1.298311,1563776,12410.921,465152,3691.6826,8257410,65535,126,25,1515.5,1527.5,4156,-1,1
2320,1.1205623,690080,31367.273,77264,3512,1441770,65535,22,25,1516,735,4158,-1,1
2321,1.2700494,430687.97,9362.7822,139248,3027.1304,3014610,65535,46,25,1519.5,760.5,4158,-1,1
2322,1.2338475,3016640,11783.75,847056,3308.8125,16776960,65535,256,25,1530,753.5,4158,-1,1
2323,1.1500253,223824,9731.4785,69216,3009.3914,1507305,65535,23,25,1528.5,740.5,4158,-1,1
2324,1.2454108,903904,20086.756,150784,3350.7556,2949075,65535,45,25,1534,739,4158,-1,1
2325,1.5391971,305008,7625.2002,114112,2852.8,2621400,65535,40,25,1508,238.5,4159,-1,1
2326,1.3550577,406448,22580.445,59664,3314.6667,1179630,65535,18,25,1509,656.5,4160,-1,1
2327,1.1769307,656400,7375.2808,267776,3008.719,5832615,65535,89,25,1521,641,4160,-1,1
2328,1.718406,361120,6565.8184,163776,2977.7454,3604425,65535,55,25,1509.5,1575.5,4162,-1,1
2329,1.1410611,1225536,27234.133,150752,3350.0444,2949075,65535,45,25,1520.5,958.5,4165,-1,1
2330,1.4156787,1404512,22653.42,240832,3884.3872,4063170,65535,62,25,1525.5,970.5,4165,-1,1
2331,1.4511203,1578480,7552.5356,650192,3110.9666,13696815,65535,209,25,1513.5,279,4166,-1,1
2332,1.1109628,980976,33826.758,108640,3746.2068,1900515,65535,29,25,1518,1053,4168,-1,1
2333,1.1195146,394576,35870.547,35184,3198.5454,720885,65535,11,25,1512.5,150,4170,-1,1
2334,0.97203614,472816,33772.57,44000,3142.8572,917490,65535,14,25,1514,140.5,4170,-1,1
2335,1.7367925,64304,6430.3999,28880,2888,655350,65535,10,25,1520,398,4171,-1,0
2336,1.2590028,776816,23539.879,122128,3700.8484,2162655,65535,33,25,1523.5,387,4171,-1,0
2337,1.5568685,537520,6891.2822,229872,2947.0769,5111730,65535,78,25,1528,415,4171,-1,0
2338,2.019741,572176,6219.3042,267904,2912,6029220,65535,92,25,1536,400,4171,-1,0
2339,1.2507862,279392,10347.852,80352,2976,1769445,65535,27,25,1520,1453.5,4173,-1,0
2340,1.8234492,602624,9879.082,181056,2968.1311,3997635,65535,61,25,1531.5,1449.5,4173,-1,0
2341,1.1958019,87088,8708.7998,29408,2940.8,655350,65535,10,25,1529,1460.5,4173,-1,0
2342,1.1350568,552496,19732,93424,3336.5715,1834980,65535,28,25,1550.5,199,4175,-1,1
2343,1.0464145,2146597,34622.531,235248,3794.3225,4063170,65535,62,25,1541,1015,4176,-1,1
2344,1.7567301,924512,12493.405,222063.98,3000.8647,4849590,65535,74,25,1529,1351.5,4179,-1,1
2345,1.4073135,628368,6981.8667,261536,2905.9556,5898150,65535,90,25,1536.5,1332.5,4179,-1,1
2346,1.6904042,412352,27490.133,50784,3385.6001,983025,65535,15,25,1556,1356.5,4179,-1,1
2347,1.0444742,1327920,24591.111,196416,3637.3333,3538890,65535,54,25,1529.5,1795.5,4181,-1,1
2348,1.5116971,738720,9470.7695,236576,3033.0256,5111730,65535,78,25,1546,1385,4183,-1,1
2349,1.2520607,343984,13230.154,77216,2969.8462,1703910,65535,26,25,1547,1375,4183,-1,1
2350,1.118724,331136,30103.273,32960,2996.3635,720885,65535,11,25,1529,615.5,4188,-1,1
2351,1.0978268,1892312,32626.068,231440,3990.3447,3801030,65535,58,25,1552.5,1704,4190,-1,1
2352,1.1254855,214624,13414,50144,3134,1048560,65535,16,25,1550.5,1724.5,4190,-1,1
2353,1.5673434,87728,6748.3076,38944,2995.6924,851955,65535,13,25,1542.5,1874,4194,-1,1
2354,1.3818689,726191,25041.068,89168,3074.7585,1900515,65535,29,25,1552.5,775.5,4196,-1,1
2355,1.1577689,2511289,31003.568,312176,3854.0247,5308335,65535,81,25,1546,646.5,4197,-1,1
2356,1.4934332,1449802.9,32950.066,170576,3876.7273,2883540,65535,44,25,1558,666,4197,-1,1
2357,1.4495857,1542847,28051.764,201280,3659.6365,3604425,65535,55,25,1566,641.5,4197,-1,1
2358,1.118724,235088,21371.637,34640,3149.0908,720885,65535,11,25,1568,664,4197,-1,1
2359,1.1916295,666960,24702.223,106272,3936,1769445,65535,27,25,1547,1178,4198,-1,0
2360,1.287543,468016,8509.3818,169536,3082.4727,3604425,65535,55,25,1558.5,1183.5,4198,-1,0
2361,1.4812885,172992,6178.2856,83552,2984,1834980,65535,28,25,1540.5,1652.5,4199,-1,1
2362,1.1446603,989744,43032.348,68560,2980.8696,1507305,65535,23,25,1555,1637.5,4199,-1,1
2363,1.4421479,429376,7667.4287,173616,3100.2856,3669960,65535,56,25,1545.5,482.5,4200,-1,1
2364,1.0245489,596416,35083.293,57136,3360.9412,1114095,65535,17,25,1560.5,1979,4201,-1,1
2365,1.0280408,654704,34458.105,62560,3292.6316,1245165,65535,19,25,1562.5,1991.5,4201,-1,1
2366,1.0653697,625008,19531.5,109888,3434,2097120,65535,32,25,1556,435,4203,-1,1
2367,2.0937301,494384,9887.6797,149200,2984,3276750,65535,50,25,1547,1489,4206,-1,1
2368,1.5910259,1590592,9698.7314,514528.03,3137.366,10747740,65535,164,25,1560.5,481,4209,-1,1
2369,1.2061761,169216,7691.6362,64176,2917.0908,1441770,65535,22,25,1553.5,1076,4211,-1,1
2370,1.757023,2185904,6852.3638,969552,3039.3479,20905664,65535,319,25,1568.5,1612,4212,-1,1
2371,1.4400934,1308624,15766.555,277808,3347.0842,5439405,65535,83,25,1555.5,1755.5,4215,-1,1
2372,1.0622343,594576,19179.871,114208,3684.1292,2031585,65535,31,25,1561,1759,4215,-1,1
2373,1.1621311,866736,15205.895,197328,3461.8948,3735495,65535,57,25,1565.5,1749,4215,-1,1
2374,1.0631751,359168,13814.154,87136,3351.3845,1703910,65535,26,25,1569.5,1757.5,4215,-1,1
2375,1.1347284,604032,26262.262,79984,3477.5652,1507305,65535,23,25,1556,114,4216,-1,1
2376,1.7147741,920464,16735.709,172928,3144.1455,3604425,65535,55,25,1572,116.5,4216,-1,1
2377,2.3629687,1299568,8225.1143,471536,2984.405,10354530,65535,158,25,1563.5,699.5,4217,-1,1
2378,1.0374911,1023515.1,40940.602,94080,3763.2,1638375,65535,25,25,1590.5,700.5,4217,-1,1
2379,1.0652527,849886.06,38631.184,81568,3707.6365,1441770,65535,22,25,1558.5,806.5,4220,-1,1
2380,1.1349617,281808,28180.801,37040,3704,655350,65535,10,25,1577,1349,4221,-1,1
2381,1.1942578,646752,34039.578,61888,3257.2632,1245165,65535,19,25,1581,1437,4224,-1,1
2382,1.042299,952816.06,34029.145,95056,3394.8572,1834980,65535,28,25,1566.5,1794,4225,-1,1
2383,1.0961642,572992,17906,129120,4035,2097120,65535,32,25,1575,435,4226,-1,1
2384,1.2078884,959680.06,11703.415,281152,3428.6829,5373870,65535,82,25,1587.5,449,4226,-1,1
2385,2.0733127,159056,8371.3682,55696,2931.3684,1245165,65535,19,25,1571,1850,4228,-1,1
2386,1.3774213,1304991,28369.369,148640,3231.3044,3014610,65535,46,25,1572.5,1829,4228,-1,1
2387,1.7978542,1712287.9,8476.6729,587408,2907.9604,13238070,65535,202,25,1579.5,1842,4228,-1,1
2388,1.2388358,704464,8591.0244,256272,3125.2683,5373870,65535,82,25,1582,410.5,4229,-1,1
2389,1.0574527,945280,28644.848,101072,3062.7878,2162655,65535,33,25,1578.5,2025,4231,-1,1
2390,1.3264617,222768,10125.818,67232,3056,1441770,65535,22,25,1579.5,1334,4232,-1,1
2391,1.4887376,765056,15001.098,159584,3129.0981,3342285,65535,51,25,1585,1879.5,4236,-1,1
2392,1.2046193,2565199,26720.822,350656,3652.6667,6291360,65535,96,25,1579,1501.5,4237,-1,1
2393,1.0347573,2272160,42870.945,250224,4721.2075,3473355,65535,53,25,1579.5,729,4238,-1,1
2394,1.07895,1418396,33771.332,170800,4066.6667,2752470,65535,42,25,1588.5,594,4241,-1,1
2395,1.6763775,591536,5743.0679,304416,2955.4951,6750105,65535,103,25,1590,1267,4242,-1,1
2396,1.1215626,384288,16012,85520,3563.3333,1572840,65535,24,25,1587.5,160,4247,-1,1
2397,1.5482224,949168,15560.131,189552,3107.4099,3997635,65535,61,25,1609.5,159.5,4247,-1,1
2398,1.0848337,439952,31425.143,47616,3401.1428,917490,65535,14,25,1605.5,871.5,4248,-1,1
2399,1.5767828,646864,9110.7607,218432,3076.5071,4652985,65535,71,25,1597,1083,4249,-1,1
2400,1.57629,176512,8405.333,64352,3064.3809,1376235,65535,21,25,1597.5,1070,4249,-1,1
2401,1.1701951,317568,7561.1431,130368,3104,2752470,65535,42,25,1587,1764.5,4251,-1,1
2402,1.2345683,955776,14934,201120,3142.5,4194240,65535,64,25,1606.5,1759,4251,-1,1
2403,1.1187196,345248,11508.267,91808,3060.2666,1966050,65535,30,25,1595,761,4254,-1,0
2404,1.7497295,659920,5453.8843,352080,2909.752,7929735,65535,121,25,1603.5,784,4254,-1,0
2405,0.90775047,326736,21782.4,51008,3400.5334,983025,65535,15,25,1605,759.5,4254,-1,0
2406,1.0639913,561664,33039.059,59312,3488.9412,1114095,65535,17,25,1607.5,753.5,4254,-1,0
2407,1.1675989,75168,5369.1431,40336,2881.1428,917490,65535,14,25,1608,774.5,4254,-1,0
2408,1.3504194,144352,13122.909,31776,2888.7273,720885,65535,11,25,1619.5,773.5,4254,-1,0
2409,1.2958151,963520,11203.721,362800,4218.6045,5636010,65535,86,25,1597.5,357,4255,-1,1
2410,1.8306502,221120,7624.8276,86416,2979.8621,1900515,65535,29,25,1598,1019,4256,-1,1
2411,1.3139758,328320,20520,47824,2989,1048560,65535,16,25,1592.5,1199.5,4257,-1,1
2412,1.4424017,353840,23589.334,45536,3035.7334,983025,65535,15,25,1598.5,1199.5,4257,-1,1
2413,1.7690941,129439.99,8629.333,44496,2966.3999,983025,65535,15,25,1605,1195.5,4257,-1,1
2414,1.4995111,1596688,8493.0215,573952,3052.9363,12320580,65535,188,25,1611,1552,4258,-1,1
2415,1.1357144,833952,37906.91,71808,3264,1441770,65535,22,25,1609.5,1572.5,4258,-1,1
2416,1.2726639,556640,34790,51360,3210,1048560,65535,16,25,1624,1562,4258,-1,1
2417,1.5931292,100528,7732.9229,37936,2918.1538,851955,65535,13,25,1596,92,4259,-1,1
2418,2.4510589,216704,5702.7368,111680,2938.9473,2490330,65535,38,25,1613.5,295.5,4261,-1,1
2419,1.1607901,316944,28813.092,36384,3307.6365,720885,65535,11,25,1628.5,306,4261,-1,1
2420,1.7057906,82144,7467.6362,32768,2978.9092,720885,65535,11,25,1613,1907,4263,-1,1
2421,1.676741,1117776,9162.0986,371808,3047.6064,7995270,65535,122,25,1620.5,1917.5,4263,-1,1
2422,0.99574444,770336,38516.801,70272,3513.6001,1310700,65535,20,25,1634.5,1903,4263,-1,1
2423,1.4587018,636480,9092.5713,216688,3095.543,4587450,65535,70,25,1607,821,4264,-1,1
2424,2.5180002,317392,7381.2095,125952,2929.1162,2818005,65535,43,25,1612,847.5,4265,-1,1
2425,1.3960704,982688,22853.209,150480,3499.5349,2818005,65535,43,25,1628.5,205,4267,-1,0
2426,1.5624919,776832,6874.6196,329312,2914.2654,7405455,65535,113,25,1609,1303.5,4268,-1,1
2427,1.3673465,314336,7310.1396,128864,2996.8372,2818005,65535,43,25,1613,1316,4268,-1,1
2428,1.1145046,282320,17645,50256,3141,1048560,65535,16,25,1604.5,728.5,4270,-1,1
2429,1.0311445,1370902,39168.629,147616,4217.6001,2293725,65535,35,25,1637,737,4270,-1,1
2430,1.6186436,102352,7310.8569,40960,2925.7144,917490,65535,14,25,1604.5,1981,4271,-1,1
2431,1.4991006,179168,16288,32607.998,2964.3635,720885,65535,11,25,1610.5,1967,4271,-1,1
2432,1.1385436,484288,28487.529,56368,3315.7646,1114095,65535,17,25,1611.5,416,4273,-1,1
2433,1.1963738,219808.02,16908.309,41056,3158.1538,851955,65535,13,25,1625.5,504.5,4274,-1,1
2434,1.2634786,1274792,43958.344,121247.99,4180.9653,1900515,65535,29,25,1616,1269.5,4276,-1,1
2435,1.0764533,1039264,8183.1812,417680,3288.8188,8322945,65535,127,25,1634,1266,4276,-1,1
2436,1.4342901,2407408,5585.6333,1344736,3120.0371,28245584,65535,431,25,1635,391.5,4277,-1,0
2437,1.0178579,615520,23673.846,94848,3648,1703910,65535,26,25,1656.5,398,4277,-1,0
2438,1.7277815,100832,6722.1333,44656,2977.0667,983025,65535,15,25,1623.5,1868,4279,-1,1
2439,1.2951098,292912,26628.363,40128,3648,720885,65535,11,25,1620,61,4280,-1,1
2440,1.5605356,256496,16031,49728,3108,1048560,65535,16,25,1647,51.5,4280,-1,1
2441,1.1856636,127184,12718.4,30112,3011.2,655350,65535,10,25,1634.5,1464,4283,-1,1
2442,1.5095824,614272,5740.8599,313264,2927.7009,7012245,65535,107,25,1627,544.5,4286,-1,1
2443,1.3936647,147856,7040.7617,62560,2979.0476,1376235,65535,21,25,1625.5,560.5,4286,-1,1
2444,1.5128137,526384,17546.133,94992,3166.3999,1966050,65535,30,25,1643,535,4286,-1,1
2445,1.1172589,344224,24587.428,55696,3978.2856,917490,65535,14,25,1622,601.5,4287,-1,1
2446,1.1720257,909485.94,43308.855,68832,3277.7144,1376235,65535,21,25,1635,601.5,4287,-1,1
2447,1.0950596,747360,21353.143,107792,3079.7715,2293725,65535,35,25,1621,1219.5,4289,-1,1
2448,2.003433,207808,6494,95056,2970.5,2097120,65535,32,25,1634.5,1224.5,4289,-1,1
2449,1.378259,124848,7803,45840,2865,1048560,65535,16,25,1642.5,1217.5,4289,-1,1
2450,1.7245197,102416.01,9310.5459,32592,2962.9092,720885,65535,11,25,1641,1231,4289,-1,1
2451,1.2507715,337792,30708.363,33056,3005.0908,720885,65535,11,25,1646.5,1235,4289,-1,1
2452,1.6547552,96368,9636.7998,29776,2977.6001,655350,65535,10,25,1647.5,1228.5,4289,-1,1
2453,1.0596637,618560,44182.855,47168,3369.1428,917490,65535,14,25,1645.5,1316.5,4290,-1,1
2454,1.1380065,253136,5886.8838,130640.01,3038.1396,2818005,65535,43,25,1623,1498,4291,-1,1
2455,1.6444094,632688,6390.7881,295216,2981.9797,6487965,65535,99,25,1633.5,1505,4291,-1,1
2456,1.3102288,2139870,31938.357,241152,3599.2837,4390845,65535,67,25,1640.5,1497,4291,-1,1
2457,1.4002489,2392112,17985.805,448512,3372.2708,8716155,65535,133,25,1633.5,994,4295,-1,1
2458,1.337234,647024,23963.852,79696,2951.7036,1769445,65535,27,25,1636,633,4297,-1,1
2459,2.1799796,165056,6877.3335,71680,2986.6667,1572840,65535,24,25,1629,697.5,4298,-1,0
2460,1.8732224,190096,7920.6665,71024,2959.3333,1572840,65535,24,25,1637,692.5,4298,-1,0
2461,1.2603936,115648,11564.8,29184,2918.3999,655350,65535,10,25,1639.5,700.5,4298,-1,0
2462,1.1741032,153440,10229.333,46176,3078.3999,983025,65535,15,25,1645.5,672,4298,-1,0
2463,1.993401,615632,13383.305,141328,3072.3479,3014610,65535,46,25,1650.5,693.5,4298,-1,0
2464,1.0822557,422272,22224.842,79568,4187.7896,1245165,65535,19,25,1649,704.5,4298,-1,0
2465,1.0406695,384608,27472,51984,3713.1428,917490,65535,14,25,1631,435.5,4301,-1,1
2466,0.96279936,793440,27360,101440,3497.9312,1900515,65535,29,25,1635,1360,4303,-1,1
2467,1.175842,237632,11881.6,60192,3009.6001,1310700,65535,20,25,1646,1359,4303,-1,1
2468,1.6097917,168287.98,8857.2627,55456,2918.7368,1245165,65535,19,25,1654,1367,4303,-1,1
2469,2.0546508,595696,7354.2715,239904,2961.7778,5308335,65535,81,25,1645.5,1810,4304,-1,1
2470,1.1780246,228592,16328,45456,3246.8572,917490,65535,14,25,1643,1706.5,4305,-1,1
2471,1.0021006,536128,15768.471,129312,3803.2942,2228190,65535,34,25,1651.5,1665.5,4305,-1,1
2472,1.1322721,251760,15735,48944,3059,1048560,65535,16,25,1675.5,1703,4305,-1,1
2473,1.4951406,121776,8118.3999,44336,2955.7334,983025,65535,15,25,1643.5,2033.5,4306,-1,1
2474,1.0989024,1134456,45378.238,97744,3909.76,1638375,65535,25,25,1640.5,920,4307,-1,1
2475,1.1986784,1494328.9,36447.047,171808,4190.439,2686935,65535,41,25,1641.5,1087,4308,-1,1
2476,1.6006862,1552352,15840.326,332816,3396.0815,6422430,65535,98,25,1675,1079.5,4308,-1,1
2477,1.1702059,1026976.1,10587.382,346288,3569.9795,6356895,65535,97,25,1650.5,859.5,4309,-1,1
2478,1.4020132,1068464,7123.0933,452528,3016.8533,9830250,65535,150,25,1657,1996,4310,-1,1
2479,1.0706462,734512,20986.057,114032,3258.0571,2293725,65535,35,25,1651.5,2018,4310,-1,1
2480,1.1673116,405824,6878.373,174560,2958.644,3866565,65535,59,25,1668.5,2005,4310,-1,1
2481,1.2167206,396944,30534.154,41824,3217.2307,851955,65535,13,25,1668,827,4311,-1,1
2482,1.2901751,169184,16918.4,29680,2968,655350,65535,10,25,1667,838.5,4311,-1,1
2483,1.1393863,673984,19823.059,102288,3008.4707,2228190,65535,34,25,1669.5,340,4312,-1,1
2484,1.1861474,298688,18668,49552,3097,1048560,65535,16,25,1673.5,352.5,4312,-1,1
2485,1.7914709,265568,15621.647,53968,3174.5881,1114095,65535,17,25,1650.5,501.5,4313,-1,1
2486,2.0769609,94944,4997.0527,55504,2921.2632,1245165,65535,19,25,1664,505.5,4313,-1,1
2487,2.6329243,339856,5072.4775,195760,2921.791,4390845,65535,67,25,1673,516,4313,-1,1
2488,1.61311,71072,6461.0908,32096,2917.8181,720885,65535,11,25,1661,244.5,4315,-1,1
2489,1.4002433,222608.02,20237.092,34144,3104,720885,65535,11,25,1663,252,4315,-1,1
2490,1.2962018,852224,31563.852,94208,3489.1853,1769445,65535,27,25,1677,976,4316,-1,1
2491,1.1024536,558528,27926.4,60608,3030.3999,1310700,65535,20,25,1651.5,1766.5,4317,-1,1
2492,1.4113098,976416,19926.857,149424,3049.4695,3211215,65535,49,25,1664,1768.5,4317,-1,1
2493,1.2975414,3465976.8,35009.867,427536,4318.5454,6487965,65535,99,25,1657,1032,4319,-1,1
